"id","Temp_C","Visibility_km","Press_kPa","Weather","Date/Time","Dew Point Temp_C","Rel Hum_%","Wind_Speed_km_h"
6749,3.6,25.0,101.58,Clear,"2012-10-08 04:00:00",2.4,92,6.0
6750,2.8,25.0,101.62,Clear,"2012-10-08 05:00:00",2.6,99,0.0
6754,6.6,48.3,101.94,Clear,"2012-10-08 09:00:00",0.5,65,4.0
6767,8.0,25.0,102.08,Clear,"2012-10-08 22:00:00",2.0,66,4.0
6768,7.4,25.0,102.06,Clear,"2012-10-08 23:00:00",1.9,68,7.0
6769,5.8,25.0,102.06,Clear,"2012-10-09 00:00:00",2.6,80,6.0
6770,5.8,25.0,102.08,Clear,"2012-10-09 01:00:00",3.3,84,4.0
6771,5.9,25.0,102.06,Clear,"2012-10-09 02:00:00",3.4,84,6.0
6772,5.9,25.0,102.02,Clear,"2012-10-09 03:00:00",3.2,83,4.0
6773,4.3,25.0,102.04,Clear,"2012-10-09 04:00:00",2.7,89,7.0
6777,8.4,48.3,102.08,Clear,"2012-10-09 08:00:00",6.0,85,15.0
6778,10.3,48.3,102.06,Clear,"2012-10-09 09:00:00",6.4,77,15.0
6779,12.5,48.3,102.0,Clear,"2012-10-09 10:00:00",6.0,65,17.0
6859,4.0,25.0,102.21,Clear,"2012-10-12 18:00:00",-4.5,54,15.0
6860,2.5,25.0,102.28,Clear,"2012-10-12 19:00:00",-3.9,63,13.0
6861,1.2,25.0,102.35,Clear,"2012-10-12 20:00:00",-3.6,70,9.0
6862,0.7,25.0,102.41,Clear,"2012-10-12 21:00:00",-4.0,71,7.0
6863,0.0,25.0,102.47,Clear,"2012-10-12 22:00:00",-4.7,71,9.0
6870,-1.9,25.0,102.53,Clear,"2012-10-13 05:00:00",-3.9,86,0.0
6957,3.7,25.0,100.63,Clear,"2012-10-16 20:00:00",-0.3,75,7.0
6958,3.0,25.0,100.66,Clear,"2012-10-16 21:00:00",-0.5,78,11.0
6959,4.1,25.0,100.73,Clear,"2012-10-16 22:00:00",-0.4,72,7.0
6960,1.6,25.0,100.75,Clear,"2012-10-16 23:00:00",-0.5,86,7.0
6961,3.8,25.0,100.8,Clear,"2012-10-17 00:00:00",0.5,79,11.0
6962,2.8,25.0,100.86,Clear,"2012-10-17 01:00:00",0.6,85,9.0
6963,1.1,25.0,100.91,Clear,"2012-10-17 02:00:00",-1.2,85,7.0
6968,3.3,24.1,101.02,Clear,"2012-10-17 07:00:00",0.7,83,0.0
7052,11.6,25.0,100.04,Clear,"2012-10-20 19:00:00",5.9,68,20.0
7086,7.4,25.0,100.9,Clear,"2012-10-22 05:00:00",4.2,80,24.0
7087,7.2,25.0,100.95,Clear,"2012-10-22 06:00:00",4.1,81,15.0
7100,11.1,25.0,101.21,Clear,"2012-10-22 19:00:00",5.7,69,13.0
7102,8.4,25.0,101.29,Clear,"2012-10-22 21:00:00",5.2,80,9.0
7104,6.4,25.0,101.34,Clear,"2012-10-22 23:00:00",4.4,87,0.0
7105,6.2,25.0,101.36,Clear,"2012-10-23 00:00:00",4.1,86,6.0
7106,5.8,25.0,101.38,Clear,"2012-10-23 01:00:00",3.8,87,4.0
7107,4.9,25.0,101.4,Clear,"2012-10-23 02:00:00",3.3,89,9.0
7108,5.1,25.0,101.42,Clear,"2012-10-23 03:00:00",3.5,89,7.0
7109,5.1,25.0,101.47,Clear,"2012-10-23 04:00:00",3.5,89,4.0
7110,5.4,25.0,101.54,Clear,"2012-10-23 05:00:00",3.6,88,6.0
7128,7.7,25.0,101.79,Clear,"2012-10-23 23:00:00",0.2,59,13.0
7129,7.3,25.0,101.81,Clear,"2012-10-24 00:00:00",-1.4,54,13.0
7130,5.1,25.0,101.83,Clear,"2012-10-24 01:00:00",-1.0,65,13.0
7131,4.0,25.0,101.9,Clear,"2012-10-24 02:00:00",-1.2,69,7.0
7132,4.9,25.0,101.9,Clear,"2012-10-24 03:00:00",-0.9,66,7.0
7133,2.0,25.0,101.91,Clear,"2012-10-24 04:00:00",-1.5,78,9.0
7134,2.6,25.0,101.93,Clear,"2012-10-24 05:00:00",-1.5,74,9.0
7135,1.9,48.3,101.94,Clear,"2012-10-24 06:00:00",-1.4,79,7.0
7136,2.6,48.3,101.99,Clear,"2012-10-24 07:00:00",-0.8,78,11.0
7137,5.8,48.3,102.03,Clear,"2012-10-24 08:00:00",-0.7,63,11.0
7172,11.4,25.0,101.53,Clear,"2012-10-25 19:00:00",5.5,67,15.0
7173,11.0,25.0,101.51,Clear,"2012-10-25 20:00:00",5.9,71,15.0
7174,10.0,25.0,101.51,Clear,"2012-10-25 21:00:00",5.7,75,13.0
7175,9.8,25.0,101.47,Clear,"2012-10-25 22:00:00",6.4,79,13.0
7176,9.3,25.0,101.45,Clear,"2012-10-25 23:00:00",6.6,83,9.0
7177,8.9,25.0,101.47,Clear,"2012-10-26 00:00:00",6.4,84,9.0
7180,7.7,25.0,101.49,Clear,"2012-10-26 03:00:00",6.4,91,7.0
7181,7.2,25.0,101.48,Clear,"2012-10-26 04:00:00",5.2,87,7.0
7182,7.0,16.1,101.52,Clear,"2012-10-26 05:00:00",5.0,87,9.0
7183,6.9,16.1,101.53,Clear,"2012-10-26 06:00:00",4.8,86,11.0
7184,6.7,19.3,101.57,Clear,"2012-10-26 07:00:00",4.5,86,11.0
7185,9.1,16.1,101.6,Clear,"2012-10-26 08:00:00",6.2,82,6.0
7186,11.7,16.1,101.6,Clear,"2012-10-26 09:00:00",7.9,77,7.0
7187,15.1,16.1,101.54,Clear,"2012-10-26 10:00:00",9.8,71,6.0
7188,18.1,16.1,101.51,Clear,"2012-10-26 11:00:00",12.7,71,4.0
7189,19.8,16.1,101.43,Clear,"2012-10-26 12:00:00",12.9,64,9.0
7190,20.9,19.3,101.36,Clear,"2012-10-26 13:00:00",13.3,62,11.0
7191,21.1,19.3,101.36,Clear,"2012-10-26 14:00:00",13.0,60,9.0
7192,20.4,24.1,101.35,Clear,"2012-10-26 15:00:00",13.1,63,13.0
7193,18.2,24.1,101.3,Clear,"2012-10-26 16:00:00",12.3,68,19.0
7442,-3.6,25.0,101.69,Clear,"2012-11-06 01:00:00",-10.3,60,13.0
7443,-4.7,25.0,101.72,Clear,"2012-11-06 02:00:00",-9.7,68,9.0
7444,-5.5,25.0,101.76,Clear,"2012-11-06 03:00:00",-8.9,77,4.0
7459,-0.9,25.0,101.89,Clear,"2012-11-06 18:00:00",-7.8,59,4.0
7460,-0.3,25.0,101.93,Clear,"2012-11-06 19:00:00",-7.7,57,0.0
7461,-1.5,25.0,101.94,Clear,"2012-11-06 20:00:00",-7.3,65,0.0
7462,-0.7,25.0,101.97,Clear,"2012-11-06 21:00:00",-6.9,63,4.0
7463,-0.9,25.0,101.98,Clear,"2012-11-06 22:00:00",-6.6,65,4.0
7464,-1.5,25.0,101.96,Clear,"2012-11-06 23:00:00",-6.4,69,6.0
7465,-0.6,25.0,101.93,Clear,"2012-11-07 00:00:00",-5.9,67,7.0
7466,-0.9,25.0,101.9,Clear,"2012-11-07 01:00:00",-6.5,66,9.0
7467,-2.6,25.0,101.94,Clear,"2012-11-07 02:00:00",-6.9,72,7.0
7468,-3.6,25.0,101.95,Clear,"2012-11-07 03:00:00",-6.1,83,9.0
7469,-4.0,25.0,102.02,Clear,"2012-11-07 04:00:00",-6.2,85,11.0
7470,-4.3,25.0,101.98,Clear,"2012-11-07 05:00:00",-6.5,85,13.0
7487,0.0,25.0,101.58,Clear,"2012-11-07 22:00:00",-5.6,66,22.0
7515,-4.3,25.0,101.19,Clear,"2012-11-09 02:00:00",-6.3,86,7.0
7516,-3.6,25.0,101.19,Clear,"2012-11-09 03:00:00",-5.6,86,7.0
7517,-3.4,25.0,101.2,Clear,"2012-11-09 04:00:00",-5.2,87,7.0
7544,-1.4,24.1,102.22,Clear,"2012-11-10 07:00:00",-6.0,71,13.0
7545,0.4,24.1,102.32,Clear,"2012-11-10 08:00:00",-4.9,68,13.0
7546,2.0,48.3,102.39,Clear,"2012-11-10 09:00:00",-5.2,59,15.0
7558,1.8,25.0,102.53,Clear,"2012-11-10 21:00:00",-6.1,56,9.0
7575,6.3,48.3,102.08,Clear,"2012-11-11 14:00:00",1.6,72,20.0
7580,1.9,25.0,102.14,Clear,"2012-11-11 19:00:00",0.2,88,17.0
7581,1.5,25.0,102.15,Clear,"2012-11-11 20:00:00",-0.1,89,15.0
7583,1.0,25.0,102.07,Clear,"2012-11-11 22:00:00",-0.5,90,13.0
7584,1.1,25.0,102.04,Clear,"2012-11-11 23:00:00",-0.3,90,15.0
7588,0.2,19.3,101.94,Clear,"2012-11-12 03:00:00",-0.9,92,15.0
7589,-0.3,19.3,101.95,Clear,"2012-11-12 04:00:00",-1.1,94,11.0
7590,-0.2,19.3,101.91,Clear,"2012-11-12 05:00:00",-1.2,93,11.0
7626,3.7,25.0,102.41,Clear,"2012-11-13 17:00:00",-6.1,49,13.0
7627,2.5,25.0,102.54,Clear,"2012-11-13 18:00:00",-5.5,56,11.0
7628,0.8,25.0,102.6,Clear,"2012-11-13 19:00:00",-5.6,62,11.0
7629,-0.7,25.0,102.68,Clear,"2012-11-13 20:00:00",-6.0,67,9.0
7630,-1.0,25.0,102.75,Clear,"2012-11-13 21:00:00",-6.0,69,7.0
7631,-0.9,25.0,102.81,Clear,"2012-11-13 22:00:00",-5.7,70,7.0
7632,-1.5,25.0,102.84,Clear,"2012-11-13 23:00:00",-5.9,72,7.0
7633,-0.1,25.0,102.91,Clear,"2012-11-14 00:00:00",-6.0,64,4.0
7634,-0.7,25.0,102.91,Clear,"2012-11-14 01:00:00",-5.7,69,6.0
7635,-2.3,25.0,102.97,Clear,"2012-11-14 02:00:00",-6.1,75,6.0
7636,-2.4,25.0,102.99,Clear,"2012-11-14 03:00:00",-6.7,72,6.0
7637,-4.0,25.0,103.01,Clear,"2012-11-14 04:00:00",-7.0,80,4.0
7638,-4.7,25.0,103.09,Clear,"2012-11-14 05:00:00",-6.6,87,4.0
7639,-3.6,25.0,103.15,Clear,"2012-11-14 06:00:00",-6.1,83,4.0
7640,-5.2,48.3,103.25,Clear,"2012-11-14 07:00:00",-7.0,87,4.0
7641,-3.0,48.3,103.29,Clear,"2012-11-14 08:00:00",-4.9,87,4.0
7642,0.6,24.1,103.31,Clear,"2012-11-14 09:00:00",-3.1,76,6.0
7643,2.4,24.1,103.34,Clear,"2012-11-14 10:00:00",-4.3,61,2.0
7644,4.6,24.1,103.31,Clear,"2012-11-14 11:00:00",-5.0,50,4.0
7647,5.2,48.3,103.15,Clear,"2012-11-14 14:00:00",-6.2,44,6.0
7648,4.6,48.3,103.15,Clear,"2012-11-14 15:00:00",-7.4,41,6.0
7651,2.8,25.0,103.16,Clear,"2012-11-14 18:00:00",-6.3,51,7.0
7652,2.5,25.0,103.17,Clear,"2012-11-14 19:00:00",-5.9,54,9.0
7653,2.1,25.0,103.18,Clear,"2012-11-14 20:00:00",-5.8,56,11.0
7654,1.8,25.0,103.16,Clear,"2012-11-14 21:00:00",-6.1,56,7.0
7655,1.4,25.0,103.15,Clear,"2012-11-14 22:00:00",-5.7,59,13.0
7656,0.4,25.0,103.12,Clear,"2012-11-14 23:00:00",-6.2,61,11.0
7657,-1.4,25.0,103.1,Clear,"2012-11-15 00:00:00",-6.1,70,13.0
7661,-3.6,25.0,103.0,Clear,"2012-11-15 04:00:00",-6.3,82,9.0
7675,1.0,25.0,102.54,Clear,"2012-11-15 18:00:00",-5.9,60,7.0
7676,0.5,25.0,102.51,Clear,"2012-11-15 19:00:00",-5.8,63,7.0
7677,-0.7,25.0,102.46,Clear,"2012-11-15 20:00:00",-5.7,69,4.0
7678,-2.9,25.0,102.46,Clear,"2012-11-15 21:00:00",-6.3,77,6.0
7679,-1.7,25.0,102.42,Clear,"2012-11-15 22:00:00",-5.2,77,4.0
7680,-4.3,25.0,102.44,Clear,"2012-11-15 23:00:00",-6.3,86,6.0
7681,-3.1,25.0,102.42,Clear,"2012-11-16 00:00:00",-5.5,83,4.0
7682,-5.3,19.3,102.4,Clear,"2012-11-16 01:00:00",-6.9,88,4.0
7683,-4.5,19.3,102.42,Clear,"2012-11-16 02:00:00",-6.3,87,0.0
7684,-3.6,19.3,102.4,Clear,"2012-11-16 03:00:00",-5.1,89,0.0
7685,-6.7,19.3,102.42,Clear,"2012-11-16 04:00:00",-8.1,90,0.0
7686,-6.5,19.3,102.48,Clear,"2012-11-16 05:00:00",-7.7,91,4.0
7705,-1.1,25.0,102.9,Clear,"2012-11-17 00:00:00",-3.5,84,9.0
7706,-1.3,25.0,102.94,Clear,"2012-11-17 01:00:00",-3.5,85,9.0
7708,-2.0,25.0,103.13,Clear,"2012-11-17 03:00:00",-5.0,80,11.0
7709,-3.1,25.0,103.17,Clear,"2012-11-17 04:00:00",-6.5,77,17.0
7710,-2.2,25.0,103.24,Clear,"2012-11-17 05:00:00",-7.3,68,13.0
7711,-2.6,25.0,103.28,Clear,"2012-11-17 06:00:00",-8.2,65,13.0
7722,0.9,25.0,103.46,Clear,"2012-11-17 17:00:00",-7.7,53,4.0
7724,-2.1,25.0,103.51,Clear,"2012-11-17 19:00:00",-7.2,68,4.0
7725,-0.1,25.0,103.49,Clear,"2012-11-17 20:00:00",-7.0,60,7.0
7726,-1.4,25.0,103.51,Clear,"2012-11-17 21:00:00",-6.5,68,7.0
7727,-1.0,25.0,103.54,Clear,"2012-11-17 22:00:00",-6.3,67,7.0
7728,-1.3,25.0,103.56,Clear,"2012-11-17 23:00:00",-6.7,67,9.0
7729,-1.6,25.0,103.58,Clear,"2012-11-18 00:00:00",-6.2,71,0.0
7730,-3.2,25.0,103.59,Clear,"2012-11-18 01:00:00",-6.9,76,0.0
7731,-4.6,25.0,103.63,Clear,"2012-11-18 02:00:00",-6.9,84,0.0
7732,-3.9,25.0,103.61,Clear,"2012-11-18 03:00:00",-6.1,85,7.0
7733,-4.8,25.0,103.59,Clear,"2012-11-18 04:00:00",-6.9,85,7.0
7734,-5.0,25.0,103.61,Clear,"2012-11-18 05:00:00",-7.4,83,7.0
7759,-4.3,25.0,103.01,Clear,"2012-11-19 06:00:00",-7.0,81,7.0
7760,-4.6,16.1,102.99,Clear,"2012-11-19 07:00:00",-7.1,83,9.0
7762,-0.5,24.1,102.92,Clear,"2012-11-19 09:00:00",-4.5,74,7.0
7765,4.9,24.1,102.72,Clear,"2012-11-19 12:00:00",-2.7,58,4.0
7770,3.0,25.0,102.42,Clear,"2012-11-19 17:00:00",-1.5,72,4.0
7773,-1.4,25.0,102.29,Clear,"2012-11-19 20:00:00",-3.6,85,6.0
7775,-3.3,12.9,102.21,Clear,"2012-11-19 22:00:00",-4.3,93,6.0
7826,1.5,16.1,101.83,Clear,"2012-11-22 01:00:00",0.6,94,6.0
7827,1.3,16.1,101.85,Clear,"2012-11-22 02:00:00",-0.1,90,4.0
7828,1.1,16.1,101.86,Clear,"2012-11-22 03:00:00",-0.9,86,4.0
7829,-0.9,12.9,101.84,Clear,"2012-11-22 04:00:00",-2.3,90,4.0
7830,-1.4,16.1,101.85,Clear,"2012-11-22 05:00:00",-3.3,87,6.0
7831,-0.3,19.3,101.84,Clear,"2012-11-22 06:00:00",-2.6,84,9.0
7834,3.3,24.1,101.81,Clear,"2012-11-22 09:00:00",-0.8,74,6.0
7835,6.4,24.1,101.8,Clear,"2012-11-22 10:00:00",-1.2,58,0.0
7849,4.5,25.0,101.06,Clear,"2012-11-23 00:00:00",-1.5,65,15.0
7899,-3.3,25.0,100.15,Clear,"2012-11-25 02:00:00",-9.4,63,33.0
7914,-3.1,25.0,100.27,Clear,"2012-11-25 17:00:00",-11.8,51,24.0
7915,-3.4,25.0,100.35,Clear,"2012-11-25 18:00:00",-11.5,53,20.0
7916,-3.7,25.0,100.39,Clear,"2012-11-25 19:00:00",-11.0,57,22.0
7931,-3.4,48.3,101.25,Clear,"2012-11-26 10:00:00",-11.3,54,19.0
7932,-2.5,48.3,101.3,Clear,"2012-11-26 11:00:00",-10.9,52,22.0
7934,-1.0,48.3,101.34,Clear,"2012-11-26 13:00:00",-10.6,48,24.0
7935,-0.8,48.3,101.38,Clear,"2012-11-26 14:00:00",-11.3,45,24.0
7936,-0.9,48.3,101.48,Clear,"2012-11-26 15:00:00",-9.9,50,26.0
7937,-1.8,48.3,101.56,Clear,"2012-11-26 16:00:00",-9.0,58,24.0
7938,-3.0,25.0,101.67,Clear,"2012-11-26 17:00:00",-9.5,61,20.0
7939,-3.4,25.0,101.75,Clear,"2012-11-26 18:00:00",-9.5,63,20.0
7940,-3.8,25.0,101.81,Clear,"2012-11-26 19:00:00",-10.0,62,15.0
7941,-4.6,25.0,101.85,Clear,"2012-11-26 20:00:00",-10.0,66,13.0
7942,-7.3,25.0,101.87,Clear,"2012-11-26 21:00:00",-10.3,79,7.0
7943,-5.4,25.0,101.9,Clear,"2012-11-26 22:00:00",-9.6,72,0.0
7944,-5.8,25.0,101.94,Clear,"2012-11-26 23:00:00",-9.7,74,4.0
7945,-7.4,25.0,101.97,Clear,"2012-11-27 00:00:00",-9.9,82,4.0
7946,-9.0,25.0,101.98,Clear,"2012-11-27 01:00:00",-11.0,85,4.0
7961,-0.5,24.1,102.08,Clear,"2012-11-27 16:00:00",-6.9,62,7.0
7962,-2.2,25.0,102.09,Clear,"2012-11-27 17:00:00",-7.0,70,6.0
7963,-2.8,25.0,102.15,Clear,"2012-11-27 18:00:00",-7.0,73,4.0
7964,-2.8,25.0,102.16,Clear,"2012-11-27 19:00:00",-6.7,74,6.0
7965,-4.5,25.0,102.14,Clear,"2012-11-27 20:00:00",-7.5,80,6.0
7993,-3.9,25.0,101.62,Clear,"2012-11-29 00:00:00",-8.6,70,28.0
7994,-5.1,25.0,101.71,Clear,"2012-11-29 01:00:00",-10.6,65,22.0
7995,-6.3,25.0,101.8,Clear,"2012-11-29 02:00:00",-11.9,64,17.0
7996,-7.4,25.0,101.87,Clear,"2012-11-29 03:00:00",-12.2,68,17.0
7997,-8.4,25.0,101.86,Clear,"2012-11-29 04:00:00",-12.4,73,9.0
8017,-10.6,25.0,102.52,Clear,"2012-11-30 00:00:00",-16.1,64,19.0
8018,-12.0,25.0,102.6,Clear,"2012-11-30 01:00:00",-16.5,69,9.0
8019,-13.5,25.0,102.72,Clear,"2012-11-30 02:00:00",-16.9,76,6.0
8020,-12.6,25.0,102.78,Clear,"2012-11-30 03:00:00",-16.7,71,4.0
8021,-12.4,25.0,102.82,Clear,"2012-11-30 04:00:00",-17.0,68,4.0
8022,-13.6,25.0,102.9,Clear,"2012-11-30 05:00:00",-17.0,75,6.0
8041,-10.8,25.0,103.26,Clear,"2012-12-01 00:00:00",-16.2,64,9.0
8095,1.8,25.0,101.58,Clear,"2012-12-03 06:00:00",-0.1,87,11.0
8296,-5.7,24.1,101.29,Clear,"2012-12-11 15:00:00",-11.5,64,13.0
8297,-6.1,24.1,101.35,Clear,"2012-12-11 16:00:00",-11.6,65,15.0
8298,-6.8,24.1,101.45,Clear,"2012-12-11 17:00:00",-11.7,68,11.0
8299,-6.9,25.0,101.51,Clear,"2012-12-11 18:00:00",-11.5,70,13.0
8300,-7.9,25.0,101.6,Clear,"2012-12-11 19:00:00",-11.0,78,13.0
8301,-7.9,25.0,101.68,Clear,"2012-12-11 20:00:00",-11.3,77,15.0
8302,-8.7,25.0,101.74,Clear,"2012-12-11 21:00:00",-11.6,79,9.0
8303,-9.1,25.0,101.78,Clear,"2012-12-11 22:00:00",-11.4,83,6.0
8304,-8.3,25.0,101.84,Clear,"2012-12-11 23:00:00",-11.2,80,9.0
8305,-9.2,25.0,101.87,Clear,"2012-12-12 00:00:00",-11.6,83,7.0
8306,-9.4,25.0,101.91,Clear,"2012-12-12 01:00:00",-11.5,85,7.0
8307,-10.3,25.0,101.96,Clear,"2012-12-12 02:00:00",-12.0,87,4.0
8308,-9.6,25.0,102.0,Clear,"2012-12-12 03:00:00",-11.3,87,4.0
8309,-10.1,25.0,102.04,Clear,"2012-12-12 04:00:00",-11.6,89,6.0
8310,-10.3,25.0,102.06,Clear,"2012-12-12 05:00:00",-11.7,89,4.0
8311,-9.5,25.0,102.1,Clear,"2012-12-12 06:00:00",-11.3,87,4.0
8329,-6.1,12.9,102.44,Clear,"2012-12-13 00:00:00",-7.4,90,6.0
8330,-4.3,12.9,102.49,Clear,"2012-12-13 01:00:00",-5.3,93,11.0
8331,-5.9,11.3,102.57,Clear,"2012-12-13 02:00:00",-6.6,95,6.0
8332,-6.1,11.3,102.61,Clear,"2012-12-13 03:00:00",-7.0,93,11.0
8377,-5.3,25.0,102.18,Clear,"2012-12-15 00:00:00",-10.5,67,20.0
8378,-6.5,25.0,102.27,Clear,"2012-12-15 01:00:00",-11.4,68,17.0
8379,-7.1,25.0,102.36,Clear,"2012-12-15 02:00:00",-11.8,69,19.0
8380,-8.0,25.0,102.41,Clear,"2012-12-15 03:00:00",-13.2,66,17.0
8381,-8.5,25.0,102.42,Clear,"2012-12-15 04:00:00",-13.8,66,15.0
8382,-9.3,25.0,102.47,Clear,"2012-12-15 05:00:00",-14.2,67,20.0
8383,-9.9,25.0,102.58,Clear,"2012-12-15 06:00:00",-14.5,69,17.0
8384,-10.2,48.3,102.63,Clear,"2012-12-15 07:00:00",-15.1,67,19.0
8385,-10.7,48.3,102.69,Clear,"2012-12-15 08:00:00",-15.6,67,13.0
8386,-10.4,48.3,102.74,Clear,"2012-12-15 09:00:00",-15.9,64,19.0
8390,-8.4,48.3,102.64,Clear,"2012-12-15 13:00:00",-14.7,60,19.0
8395,-9.1,25.0,102.54,Clear,"2012-12-15 18:00:00",-15.1,62,17.0
8397,-8.7,25.0,102.5,Clear,"2012-12-15 20:00:00",-15.1,60,20.0
8600,-11.1,25.0,101.23,Clear,"2012-12-24 07:00:00",-13.9,80,15.0
8601,-11.0,25.0,101.32,Clear,"2012-12-24 08:00:00",-13.9,79,13.0
8602,-10.5,24.1,101.41,Clear,"2012-12-24 09:00:00",-13.7,77,13.0
8611,-10.4,25.0,101.45,Clear,"2012-12-24 18:00:00",-13.8,76,9.0
8632,-7.1,48.3,101.98,Clear,"2012-12-25 15:00:00",-13.7,59,17.0
8633,-7.5,48.3,102.03,Clear,"2012-12-25 16:00:00",-13.9,60,11.0
8634,-8.3,25.0,102.1,Clear,"2012-12-25 17:00:00",-13.4,67,13.0
8638,-9.7,25.0,102.28,Clear,"2012-12-25 21:00:00",-12.5,80,4.0
8639,-10.9,25.0,102.34,Clear,"2012-12-25 22:00:00",-13.2,83,4.0
8640,-10.4,25.0,102.45,Clear,"2012-12-25 23:00:00",-12.7,83,11.0
8641,-11.8,25.0,102.41,Clear,"2012-12-26 00:00:00",-13.5,87,4.0
8642,-11.2,25.0,102.42,Clear,"2012-12-26 01:00:00",-12.9,87,6.0
8643,-12.7,25.0,102.45,Clear,"2012-12-26 02:00:00",-14.4,87,4.0
8644,-14.2,25.0,102.52,Clear,"2012-12-26 03:00:00",-15.8,88,6.0
8645,-13.1,25.0,102.55,Clear,"2012-12-26 04:00:00",-14.7,88,6.0
8646,-12.7,25.0,102.48,Clear,"2012-12-26 05:00:00",-14.1,89,4.0
8647,-13.4,25.0,102.47,Clear,"2012-12-26 06:00:00",-14.8,89,4.0
8699,-6.1,24.1,101.27,Clear,"2012-12-28 10:00:00",-8.6,82,19.0
8714,-11.9,25.0,101.31,Clear,"2012-12-29 01:00:00",-13.6,87,11.0
8715,-11.8,25.0,101.33,Clear,"2012-12-29 02:00:00",-13.1,90,13.0
8757,-13.8,25.0,101.52,Clear,"2012-12-30 20:00:00",-16.5,80,24.0
